지점번호,지점명,일시,평균기온,최고기온,최고기온시각,최저기온,최저기온시각
108,서울,2012-01-01,-3,0.4,001,-6.9,2326
108,서울,2012-01-02,-4.8,-1.2,1357,-8.3,758
108,서울,2012-01-03,-4.5,-0.2,1252,-6.8,752
108,서울,2012-01-04,-7.4,-4.3,1552,-9.6,837
108,서울,2012-01-05,-5.7,-1.3,1542,-9.8,740
108,서울,2012-01-06,-2.8,1.3,1500,-5.6,240000
108,서울,2012-01-07,-3.8,2,1438,-8,702
108,서울,2012-01-08,-2.5,0.4,1329,-5.5,745
108,서울,2012-01-09,-0.3,2.7,1402,-1.8,001
108,서울,2012-01-10,-2.5,1.5,1505,-5.8,732
108,서울,2012-01-11,-6,-3.3,1523,-8.1,2356
108,서울,2012-01-12,-4.6,-0.4,1600,-10.3,508
108,서울,2012-01-13,-1.2,2.6,1417,-4.1,2352
108,서울,2012-01-14,-1.5,2.7,1339,-6.3,721
108,서울,2012-01-15,-2.6,0.3,1333,-4.7,546
108,서울,2012-01-16,1,7.8,1627,-5.1,742
108,서울,2012-01-17,2.8,8.2,1353,0,606
108,서울,2012-01-18,1.4,5.4,1454,-2.2,738
108,서울,2012-01-19,5.3,8.4,1337,1.4,052
108,서울,2012-01-20,5.4,8.3,1337,3.7,219
108,서울,2012-01-21,2.4,5.7,1404,-2.6,2356
108,서울,2012-01-22,-7.7,-2.4,004,-11.6,2338
108,서울,2012-01-23,-9.6,-5.3,1616,-12.2,335
108,서울,2012-01-24,-7.3,-3.1,1555,-11.8,607
108,서울,2012-01-25,-8.2,-5,1607,-11.6,813
108,서울,2012-01-26,-2.9,1.8,1420,-8.5,048
108,서울,2012-01-27,-0.9,4.9,1519,-4.4,516
108,서울,2012-01-28,-1.8,3.1,1402,-6,752
108,서울,2012-01-29,-2.8,1.6,1501,-5.5,800
108,서울,2012-01-30,-5.6,-0.8,1306,-8.8,742
108,서울,2012-01-31,-4.7,-0.3,1355,-8.5,555
108,서울,2012-02-01,-12.8,-8.1,001,-15.3,2357
108,서울,2012-02-02,-13.7,-9.5,1515,-17.1,807
108,서울,2012-02-03,-8.6,-3.9,1613,-14.5,535
108,서울,2012-02-04,-3,1,1334,-5.2,110
108,서울,2012-02-05,-0.9,4.8,1603,-4.5,006
108,서울,2012-02-06,0.9,7,1408,-3.2,420
108,서울,2012-02-07,-8.7,-0.1,001,-11.5,2207
108,서울,2012-02-08,-8,-3.8,1533,-12.1,642
108,서울,2012-02-09,-4.5,-0.5,1416,-9,641
108,서울,2012-02-10,-3.5,1.7,1356,-6.9,2346
108,서울,2012-02-11,-3.8,0.8,1436,-9.2,707
108,서울,2012-02-12,-0.1,4.8,1455,-5,725
108,서울,2012-02-13,3.1,8.4,1412,0.2,331
108,서울,2012-02-14,3,8.3,1516,-0.3,2355
108,서울,2012-02-15,-1.3,3,1400,-4.1,729
108,서울,2012-02-16,-2.8,2.7,1442,-6.1,554
108,서울,2012-02-17,-6.4,-2.9,1610,-8.8,2309
108,서울,2012-02-18,-6.8,-2.2,1633,-9.6,735
108,서울,2012-02-19,-4.4,1.3,1604,-9.6,442
108,서울,2012-02-20,-0.2,5.3,1354,-5.5,502
108,서울,2012-02-21,2.3,5.5,1608,-0.9,144
108,서울,2012-02-22,5.8,12.1,1517,-0.8,733
108,서울,2012-02-23,4.4,8.2,1434,1.1,2357
108,서울,2012-02-24,4.3,9.7,1239,0.2,409
108,서울,2012-02-25,1.2,5,1549,-2.3,2338
108,서울,2012-02-26,-1.6,3.2,1541,-4,2349
108,서울,2012-02-27,-0.7,5.2,1552,-5.9,648
108,서울,2012-02-28,2.1,7.3,1344,-3.2,549
108,서울,2012-02-29,5.4,11.8,1537,-1.5,707
108,서울,2012-03-01,8.7,14.6,1518,4,745
108,서울,2012-03-02,6.9,9.5,255,5.2,2352
108,서울,2012-03-03,6.9,12.9,1528,2.7,720
108,서울,2012-03-04,6.2,9.7,1331,3,253
108,서울,2012-03-05,5.3,8.5,1337,3.1,2359
108,서울,2012-03-06,3,4.6,652,1.8,2311
108,서울,2012-03-07,3,7.7,1431,-0.2,702
108,서울,2012-03-08,2,5.2,1211,-0.3,707
108,서울,2012-03-09,3.4,9.1,1454,-2.1,500
108,서울,2012-03-10,3.9,8.9,1328,1.3,240000
108,서울,2012-03-11,-2.4,1.3,001,-4.6,718
108,서울,2012-03-12,-1.6,3.2,1524,-5.7,656
108,서울,2012-03-13,1.7,6.6,1547,-3.5,520
108,서울,2012-03-14,3.6,5.9,1620,1.8,2350
108,서울,2012-03-15,5.5,11.8,1614,-1.7,608
108,서울,2012-03-16,8.1,12.9,1416,5.7,544
108,서울,2012-03-17,10.4,16.1,1520,6.8,001
108,서울,2012-03-18,6.9,11.5,1328,2.2,2347
108,서울,2012-03-19,2.8,7.2,1639,-0.5,624
108,서울,2012-03-20,3.1,8.3,1502,-1.9,627
108,서울,2012-03-21,4.3,10.4,1455,-0.5,621
108,서울,2012-03-22,7.8,11.4,1409,3.3,012
108,서울,2012-03-23,5,9.7,048,2.3,2337
108,서울,2012-03-24,3.3,6.9,1558,1.5,607
108,서울,2012-03-25,3.6,7.7,1413,0.9,535
108,서울,2012-03-26,3.9,8.7,1429,-0.2,628
108,서울,2012-03-27,6.4,10.9,1345,1,644
108,서울,2012-03-28,10.1,15.8,1556,6.4,630
108,서울,2012-03-29,11.6,16.2,1503,5.9,614
108,서울,2012-03-30,9,11.9,142,5.8,2356
108,서울,2012-03-31,5.4,10.1,1536,2.5,2323
108,서울,2012-04-01,4.6,9.4,1437,0.6,630
108,서울,2012-04-02,8.3,14.1,1333,3.5,001
108,서울,2012-04-03,4.9,9.4,041,1.1,903
108,서울,2012-04-04,7.2,12.8,1331,2.2,203
108,서울,2012-04-05,6.7,12.2,1334,3.1,532
108,서울,2012-04-06,5.4,9.6,1410,2.6,2356
108,서울,2012-04-07,5.9,12.4,1615,0.6,529
108,서울,2012-04-08,11.3,17.6,1459,4.6,328
108,서울,2012-04-09,15.4,22.4,1634,10.7,715
108,서울,2012-04-10,13.7,16.9,1233,11.5,2104
108,서울,2012-04-11,12.2,17.4,1423,9.1,907
108,서울,2012-04-12,8.9,12.4,1317,5.3,632
108,서울,2012-04-13,10.3,15.1,1318,7.4,344
108,서울,2012-04-14,10.5,16.4,1537,5.9,643
108,서울,2012-04-15,13.4,21.7,1513,6.9,333
108,서울,2012-04-16,11.9,17.9,1531,7.2,800
108,서울,2012-04-17,13.6,19.7,1524,7.5,528
108,서울,2012-04-18,15.2,21.3,1541,9.2,500
108,서울,2012-04-19,17,24.3,1459,12.2,602
108,서울,2012-04-20,18.4,23.8,1432,13.6,535
108,서울,2012-04-21,11.4,16.3,001,9.5,1904
108,서울,2012-04-22,9.4,12,545,7.9,1441
108,서울,2012-04-23,12.9,17.3,1700,9.1,001
108,서울,2012-04-24,19.7,26.6,1636,12.2,537
108,서울,2012-04-25,15.1,20.7,625,10.5,240000
108,서울,2012-04-26,11.9,16.8,1531,8,606
108,서울,2012-04-27,15.2,22.3,1329,7.8,429
108,서울,2012-04-28,17,22.1,1418,13.8,237
108,서울,2012-04-29,19.9,26.3,1507,14,423
108,서울,2012-04-30,22.9,29.4,1506,15.4,551
108,서울,2012-05-01,22.6,28.3,1536,17.3,535
108,서울,2012-05-02,23.1,29.1,1430,19,522
108,서울,2012-05-03,20,25.4,1358,17,2313
108,서울,2012-05-04,19.7,25.7,1410,14.3,528
108,서울,2012-05-05,18.8,24.9,1248,13.5,537
108,서울,2012-05-06,18.1,24.1,1426,13.1,615
108,서울,2012-05-07,18.5,24.9,1448,12.2,515
108,서울,2012-05-08,20.8,28,1453,14.2,513
108,서울,2012-05-09,20.7,27.4,1533,15,600
108,서울,2012-05-10,20.1,26.6,1425,15.5,607
108,서울,2012-05-11,16.2,19.2,1351,13.2,528
108,서울,2012-05-12,17.1,21.1,1437,14.4,539
108,서울,2012-05-13,19.1,25.2,1553,14.8,442
108,서울,2012-05-14,16.1,17.2,001,15.1,1346
108,서울,2012-05-15,16.9,22.7,1323,13,2311
108,서울,2012-05-16,16.6,22,1448,12.7,403
108,서울,2012-05-17,16.6,20.5,1510,13.9,528
108,서울,2012-05-18,18.1,24.5,1423,12,602
108,서울,2012-05-19,19.5,25.8,1348,13.1,522
108,서울,2012-05-20,21.3,28.7,1558,14.5,559
108,서울,2012-05-21,23,28.9,1536,17.2,509
108,서울,2012-05-22,23.3,29.3,1354,17.8,537
108,서울,2012-05-23,22.1,27.8,1509,18.3,536
108,서울,2012-05-24,19.7,24,1532,17,546
108,서울,2012-05-25,20.5,26.6,1418,16.2,522
108,서울,2012-05-26,19.8,26.1,1343,14.1,524
108,서울,2012-05-27,19.3,23.4,1440,17.1,321
108,서울,2012-05-28,20.9,26,1414,16.4,511
108,서울,2012-05-29,21.6,25.4,1229,18.8,509
108,서울,2012-05-30,20.7,23.6,1557,18.6,225
108,서울,2012-05-31,20.9,27.2,1555,16.6,516
108,서울,2012-06-01,21.4,26.7,1523,16.3,504
108,서울,2012-06-02,23.1,28.8,1502,19.2,434
108,서울,2012-06-03,23.3,29.1,1449,18,520
108,서울,2012-06-04,23.7,29.1,1457,18.6,545
108,서울,2012-06-05,22.5,27.5,1409,19.8,2253
108,서울,2012-06-06,23,28.9,1304,19.1,521
108,서울,2012-06-07,23,29.4,1536,18.5,445
108,서울,2012-06-08,22.2,27.9,1252,19,459
108,서울,2012-06-09,24.2,29.9,1443,18.6,528
108,서울,2012-06-10,23.7,28.7,1242,20.8,523
108,서울,2012-06-11,23.2,27.8,1540,20.3,535
108,서울,2012-06-12,22.6,28.9,1312,19,508
108,서울,2012-06-13,23.4,28.9,1620,18.3,516
108,서울,2012-06-14,24.8,31.7,1602,19.3,551
108,서울,2012-06-15,23.7,28,1352,20.4,657
108,서울,2012-06-16,23.5,29.9,1238,20.2,528
108,서울,2012-06-17,23.6,29.8,1515,18.1,605
108,서울,2012-06-18,24.9,30.2,1413,20.1,544
108,서울,2012-06-19,26,33.5,1331,20.9,537
108,서울,2012-06-20,25.4,31.3,1506,21.3,443
108,서울,2012-06-21,25.7,32.4,1608,21.3,545
108,서울,2012-06-22,24.3,29.3,1313,21.3,503
108,서울,2012-06-23,26.2,31.7,1339,21.5,509
108,서울,2012-06-24,27.8,32.8,1526,23.6,342
108,서울,2012-06-25,26.5,33.2,1437,22.2,519
108,서울,2012-06-26,24.6,30.8,1524,20.6,456
108,서울,2012-06-27,24.8,31,1431,19.3,523
108,서울,2012-06-28,25.3,29.6,1215,20.9,537
108,서울,2012-06-29,25.9,31,1327,22,2331
108,서울,2012-06-30,21.9,23.7,646,20.2,2145
108,서울,2012-07-01,21.6,25.4,1718,19.2,632
108,서울,2012-07-02,24,29.8,1521,21.7,350
108,서울,2012-07-03,22.7,25.7,1533,19.7,544
108,서울,2012-07-04,24.4,27.4,1212,22.6,458
108,서울,2012-07-05,22.7,24.6,1126,20.9,2255
108,서울,2012-07-06,20.9,21.8,1514,19.9,1755
108,서울,2012-07-07,24.8,31,1633,18.5,510
108,서울,2012-07-08,25.8,30.7,1505,21.4,516
108,서울,2012-07-09,26.3,32.3,1544,21.9,516
108,서울,2012-07-10,25.9,29.1,1231,21.7,2359
108,서울,2012-07-11,23.3,26.5,1614,21,115
108,서울,2012-07-12,24.7,28.5,1504,21.1,513
108,서울,2012-07-13,26.1,29.3,1511,21.8,336
108,서울,2012-07-14,22.8,26.2,1255,20.4,2118
108,서울,2012-07-15,19.7,20.5,001,19.1,533
108,서울,2012-07-16,21.7,25,1616,19,545
108,서울,2012-07-17,25.5,29,1555,21.6,030
108,서울,2012-07-18,26.3,28.4,1442,24.7,304
108,서울,2012-07-19,23.9,26.5,1445,22.4,751
108,서울,2012-07-20,25.6,29.7,1442,22.1,350
108,서울,2012-07-21,27.5,31.4,1530,24.1,610
108,서울,2012-07-22,27.2,30.4,1605,23.7,738
108,서울,2012-07-23,27.6,30.5,1527,25.6,756
108,서울,2012-07-24,27.8,32.1,1431,25.5,2344
108,서울,2012-07-25,27.9,32.1,1447,24.2,442
108,서울,2012-07-26,28.1,32.6,1552,24.3,520
108,서울,2012-07-27,27.9,32.3,1539,24.9,541
108,서울,2012-07-28,28.5,33.2,1559,25.2,318
108,서울,2012-07-29,29.2,33.2,1426,26.2,233
108,서울,2012-07-30,28.4,31.6,1533,23,939
108,서울,2012-07-31,29,33,1522,26.6,513
108,서울,2012-08-01,30.8,35.3,1458,25.9,524
108,서울,2012-08-02,30.8,35.5,1637,26.8,550
108,서울,2012-08-03,31.3,35.4,1610,27.1,525
108,서울,2012-08-04,31.7,36.2,1639,28.2,640
108,서울,2012-08-05,31.8,36.7,1446,27.5,610
108,서울,2012-08-06,31.5,35.8,1418,27.8,553
108,서울,2012-08-07,30.7,35,1445,26.6,551
108,서울,2012-08-08,29.6,34.3,1425,25.6,536
108,서울,2012-08-09,29.7,34.6,1527,26.6,625
108,서울,2012-08-10,27.4,29,1430,25.7,2358
108,서울,2012-08-11,27.7,31.8,1608,24,408
108,서울,2012-08-12,25.5,27.9,1125,22.3,2256
108,서울,2012-08-13,26.6,32.1,1534,22.1,242
108,서울,2012-08-14,26.7,31.2,1321,23.2,536
108,서울,2012-08-15,23.7,27.1,1033,22.4,1630
108,서울,2012-08-16,26,28.9,1238,22.7,001
108,서울,2012-08-17,27.5,32.2,1411,24.3,303
108,서울,2012-08-18,27.2,28.6,1346,25.8,645
108,서울,2012-08-19,27.9,30.8,1332,26.3,240000
108,서울,2012-08-20,25.4,27.1,1313,24,714
108,서울,2012-08-21,25.3,28.7,1642,23.5,507
108,서울,2012-08-22,22,24.6,003,20.3,916
108,서울,2012-08-23,23,25.7,1506,20.5,353
108,서울,2012-08-24,23.3,26.1,1306,21.1,410
108,서울,2012-08-25,25,28.9,1519,21.5,331
108,서울,2012-08-26,27.5,32.4,1703,24.1,557
108,서울,2012-08-27,28.5,32.9,1558,24.5,506
108,서울,2012-08-28,26.1,29.4,1530,21.8,2343
108,서울,2012-08-29,25.7,29.1,1605,21.7,047
108,서울,2012-08-30,21.4,24.7,001,18.7,1917
108,서울,2012-08-31,23.8,28.4,1607,18.7,345
108,서울,2012-09-01,25.2,29.4,1540,22.3,540
108,서울,2012-09-02,25,29.5,1339,20.8,548
108,서울,2012-09-03,24.9,28.5,1406,22.2,557
108,서울,2012-09-04,22,24.4,230,19.7,1032
108,서울,2012-09-05,22.3,26.1,1548,19.2,2355
108,서울,2012-09-06,21.6,27.1,1550,16,554
108,서울,2012-09-07,22.5,27.2,1358,16.9,607
108,서울,2012-09-08,20.2,23.7,1514,17.7,313
108,서울,2012-09-09,20.9,25,1623,17.1,605
108,서울,2012-09-10,23.2,28.3,1531,17.8,639
108,서울,2012-09-11,22.8,27.5,1415,18.1,630
108,서울,2012-09-12,21.6,24.8,1338,19.6,438
108,서울,2012-09-13,20,21.1,001,18.6,1645
108,서울,2012-09-14,19.4,21.8,1226,17.3,656
108,서울,2012-09-15,21,25.5,1549,17,701
108,서울,2012-09-16,19.9,22.1,1334,17.5,240000
108,서울,2012-09-17,17.3,18.4,918,16,340
108,서울,2012-09-18,20.9,24.6,1412,17.7,554
108,서울,2012-09-19,20.6,25.2,1437,17.7,635
108,서울,2012-09-20,20.1,24.7,1244,15.6,518
108,서울,2012-09-21,20.1,24.3,1610,17.2,434
108,서울,2012-09-22,20.7,26.4,1541,15.2,612
108,서울,2012-09-23,21.2,26.6,1348,16.4,637
108,서울,2012-09-24,21.5,27.5,1448,16.1,630
108,서울,2012-09-25,21.8,27.8,1509,16.9,610
108,서울,2012-09-26,21.3,25.4,1408,17.5,612
108,서울,2012-09-27,20.3,23.6,1423,17.7,2338
108,서울,2012-09-28,18,22,1049,15.4,2308
108,서울,2012-09-29,16.4,19.8,1446,14,722
108,서울,2012-09-30,16.2,21,1341,12,627
108,서울,2012-10-01,18.1,24.6,1529,12.5,617
108,서울,2012-10-02,19.3,24.9,1535,14.3,552
108,서울,2012-10-03,19.9,26,1418,15,622
108,서울,2012-10-04,19,24.2,1531,14.4,648
108,서울,2012-10-05,19,22.8,1344,14.9,644
108,서울,2012-10-06,19.6,24.5,1436,16.1,640
108,서울,2012-10-07,19.2,24.4,1403,15.1,557
108,서울,2012-10-08,18.4,23.4,1323,14.6,631
108,서울,2012-10-09,17.6,22.4,1331,13.8,504
108,서울,2012-10-10,15.7,20.3,1635,12.6,2352
108,서울,2012-10-11,13.9,19,1606,9.9,552
108,서울,2012-10-12,14.9,21.4,1439,8.5,630
108,서울,2012-10-13,16.4,23.1,1440,11.3,705
108,서울,2012-10-14,16.3,21.8,1518,12,2356
108,서울,2012-10-15,14.8,21.8,1521,10.3,706
108,서울,2012-10-16,17.1,23.4,1440,10.8,433
108,서울,2012-10-17,12.6,17.6,001,8.1,2354
108,서울,2012-10-18,11.6,17,1434,6,722
108,서울,2012-10-19,14.8,20.1,1407,10.3,712
108,서울,2012-10-20,15.8,21,1323,10.5,542
108,서울,2012-10-21,18.3,23.7,1441,15.4,2350
108,서울,2012-10-22,13.4,17.1,1000,8.5,2351
108,서울,2012-10-23,10,14.5,1627,4.5,657
108,서울,2012-10-24,13.2,18.4,1442,9.5,532
108,서울,2012-10-25,15.2,20,1313,12.6,440
108,서울,2012-10-26,15.9,22.3,1524,11.1,708
108,서울,2012-10-27,14.3,16.4,1914,12.5,818
108,서울,2012-10-28,14.3,18.8,1358,10.8,2346
108,서울,2012-10-29,11.7,16.7,1508,8,612
108,서울,2012-10-30,8.6,12.4,1411,5.8,2355
108,서울,2012-10-31,6.9,11.6,1516,2.8,543
108,서울,2012-11-01,5.6,10,1513,2.7,729
108,서울,2012-11-02,7.2,12.4,1541,1.6,530
108,서울,2012-11-03,9.4,15.7,1528,3.2,705
108,서울,2012-11-04,11.8,15.3,1451,9.1,344
108,서울,2012-11-05,8.5,10.7,013,7.2,2112
108,서울,2012-11-06,7.1,8.6,911,5.1,2317
108,서울,2012-11-07,8.4,12.5,1354,4.1,326
108,서울,2012-11-08,8.8,12.6,1513,6,509
108,서울,2012-11-09,9.4,15,1451,4.4,525
108,서울,2012-11-10,12,14.7,1307,9.2,705
108,서울,2012-11-11,8.7,12,001,3.6,1912
108,서울,2012-11-12,7.3,9.1,1432,5.8,252
108,서울,2012-11-13,5.3,9.1,1250,1.7,2328
108,서울,2012-11-14,2.4,6.7,1448,-0.6,713
108,서울,2012-11-15,4.2,9.8,1555,-0.3,724
108,서울,2012-11-16,4.9,8.2,1517,1,637
108,서울,2012-11-17,5.3,8,1522,1.5,240000
108,서울,2012-11-18,3.5,8.4,1509,-0.5,738
108,서울,2012-11-19,3.4,7.6,1356,-0.5,2359
108,서울,2012-11-20,1.9,6.4,1421,-1.8,435
108,서울,2012-11-21,4.1,8.4,1444,-0.4,638
108,서울,2012-11-22,6.7,10.5,1507,1.9,648
108,서울,2012-11-23,3.3,6.9,1439,0.3,2354
108,서울,2012-11-24,1.7,6.7,1448,-1.8,621
108,서울,2012-11-25,3.4,7.5,1332,-0.7,545
108,서울,2012-11-26,2.3,5.1,1249,-1.2,2303
108,서울,2012-11-27,2.1,6.5,1541,-2.8,735
108,서울,2012-11-28,5,10.2,1314,-0.1,2355
108,서울,2012-11-29,0.8,4.7,1412,-1.9,603
108,서울,2012-11-30,1.7,6.2,1315,-3,2357
108,서울,2012-12-01,-0.9,4,1448,-5.9,719
108,서울,2012-12-02,2.9,7.1,1153,1,017
108,서울,2012-12-03,1.7,5,1644,-1.6,240000
108,서울,2012-12-04,-3.3,-0.1,1426,-5.9,743
108,서울,2012-12-05,-3.8,-0.8,1101,-6.2,2353
108,서울,2012-12-06,-6.3,-2.9,1401,-10.3,724
108,서울,2012-12-07,-4.5,-2.4,1850,-6.4,325
108,서울,2012-12-08,-8.2,-5.3,001,-11,2359
108,서울,2012-12-09,-10.5,-7,1348,-13.2,358
108,서울,2012-12-10,-8.3,-4.6,1535,-11.8,459
108,서울,2012-12-11,-6.5,-0.8,1415,-10.4,730
108,서울,2012-12-12,-5,0,1517,-9,730
108,서울,2012-12-13,-1.5,3.4,1515,-6.2,511
108,서울,2012-12-14,2.7,4.7,1947,0.3,001
108,서울,2012-12-15,4.6,8.3,1551,1.9,240000
108,서울,2012-12-16,1.6,4.3,1414,-1.2,800
108,서울,2012-12-17,-0.4,3.2,1514,-4.7,2345
108,서울,2012-12-18,-6.8,-4,1339,-9.2,2358
108,서울,2012-12-19,-6.9,-2.8,1444,-10.4,727
108,서울,2012-12-20,-3.4,0.3,1443,-7.8,743
108,서울,2012-12-21,-0.7,0.8,955,-1.9,001
108,서울,2012-12-22,-3,-0.8,1445,-5.9,2340
108,서울,2012-12-23,-8.9,-5.9,001,-12.5,2357
108,서울,2012-12-24,-8.8,-4.5,1531,-13.6,741
108,서울,2012-12-25,-8.9,-4.6,526,-13.7,2341
108,서울,2012-12-26,-10.8,-7,1516,-14.5,654
108,서울,2012-12-27,-5.7,-0.8,1446,-11.3,706
108,서울,2012-12-28,-0.9,1.5,1600,-3.5,004
108,서울,2012-12-29,-0.3,0.6,1352,-1.9,436
108,서울,2012-12-30,-8.2,0,001,-10.7,2349
108,서울,2012-12-31,-8.7,-5,1448,-11.6,530
108,서울,2013-01-01,-4.7,0,1429,-8.7,548
108,서울,2013-01-02,-11.7,-4.8,001,-15.1,2358
108,서울,2013-01-03,-13.2,-9.3,1543,-16.4,523
108,서울,2013-01-04,-10.7,-5.8,1424,-14.8,705
108,서울,2013-01-05,-7,-1.2,1418,-12.1,440
108,서울,2013-01-06,-6.3,-2,1500,-9.4,745
108,서울,2013-01-07,-5.1,0.1,1402,-8.8,509
108,서울,2013-01-08,-4.6,-0.7,1500,-6.8,2352
108,서울,2013-01-09,-9,-6.4,1453,-10.7,2329
108,서울,2013-01-10,-8.3,-3.6,1434,-12.3,434
108,서울,2013-01-11,-3.2,1.4,1527,-7.9,001
108,서울,2013-01-12,0,4.2,1312,-2.7,001
108,서울,2013-01-13,-0.5,3.3,1528,-3,749
108,서울,2013-01-14,-2.1,1.8,1414,-4.3,820
108,서울,2013-01-15,-2.1,2,1516,-5.5,651
108,서울,2013-01-16,-2.6,0.4,1426,-5.8,2354
108,서울,2013-01-17,-5.8,-2.5,1508,-8.2,716
108,서울,2013-01-18,-4.4,0.2,1449,-9.2,549
108,서울,2013-01-19,0.5,4.6,1516,-2.5,422
108,서울,2013-01-20,1.6,4.1,1411,-2,454
108,서울,2013-01-21,2.2,4,001,1.1,800
108,서울,2013-01-22,3.8,6,1338,2,349
108,서울,2013-01-23,1.8,3.8,001,1,2332
108,서울,2013-01-24,-0.9,2.4,1126,-6.7,2356
108,서울,2013-01-25,-9.1,-6.5,1619,-10.8,2354
108,서울,2013-01-26,-9.2,-5.1,1538,-11.9,752
108,서울,2013-01-27,-7.3,-3.9,1607,-10.7,634
108,서울,2013-01-28,-3.5,0.2,1359,-8.9,621
108,서울,2013-01-29,2.2,3.7,1530,-0.3,001
108,서울,2013-01-30,5.4,8.5,1531,3.5,201
108,서울,2013-01-31,7.4,11.5,1442,3.7,748
108,서울,2013-02-01,7.3,9.3,045,3.7,240000
108,서울,2013-02-02,-1.1,3.7,001,-4.5,240000
108,서울,2013-02-03,-3.2,-1.1,1448,-5.8,631
108,서울,2013-02-04,-0.8,2.5,1449,-3.3,2357
108,서울,2013-02-05,-0.6,2.7,1507,-4,107
108,서울,2013-02-06,-1.5,0.2,001,-3.1,2339
108,서울,2013-02-07,-11.1,-2.6,104,-13.8,2137
108,서울,2013-02-08,-11.5,-6.1,1526,-15.8,734
108,서울,2013-02-09,-7.2,-2.6,1544,-12.3,718
108,서울,2013-02-10,-4,-0.5,1356,-8.4,2346
108,서울,2013-02-11,-5.8,-0.9,1529,-10.4,700
108,서울,2013-02-12,-3.8,-1.9,1341,-4.8,753
108,서울,2013-02-13,-1.3,2.9,1454,-6.3,723
108,서울,2013-02-14,1.1,5.2,1452,-2.6,600
108,서울,2013-02-15,-1.2,1.5,1210,-5.2,2339
108,서울,2013-02-16,-2.6,2.6,1629,-7,632
108,서울,2013-02-17,2.3,5.8,1740,-2.1,749
108,서울,2013-02-18,0.5,3.1,008,-2.5,2359
108,서울,2013-02-19,-2.9,0.6,1327,-7.1,2357
108,서울,2013-02-20,-4.8,0,1522,-8.7,607
108,서울,2013-02-21,-1.7,2.5,1603,-5.3,424
108,서울,2013-02-22,0.5,4.3,1600,-3.1,2351
108,서울,2013-02-23,-0.9,2.4,1424,-4.4,514
108,서울,2013-02-24,1.4,5.3,1442,-2.4,731
108,서울,2013-02-25,3.3,8.6,1547,-0.7,435
108,서울,2013-02-26,4.8,7.5,1413,2.5,708
108,서울,2013-02-27,3.4,8.8,1601,0.8,813
108,서울,2013-02-28,6.7,13.9,1526,-1.1,319
108,서울,2013-03-01,0.8,7.7,001,-2.4,2336
108,서울,2013-03-02,-0.8,3.1,1512,-4.4,628
108,서울,2013-03-03,0.4,4.8,1525,-3.5,654
108,서울,2013-03-04,3.1,8.9,1541,-0.7,255
108,서울,2013-03-05,3.7,9.1,1420,-0.7,647
108,서울,2013-03-06,7.9,14.3,1538,0.9,449
108,서울,2013-03-07,8,11.7,414,4.3,2357
108,서울,2013-03-08,8.5,14.1,1520,3.8,423
108,서울,2013-03-09,13.2,23.8,1528,6.2,436
108,서울,2013-03-10,1.2,7.9,001,-1.5,728
108,서울,2013-03-11,4.2,12.1,1626,-2.6,706
108,서울,2013-03-12,7.5,11.7,1217,1.6,649
108,서울,2013-03-13,5.2,8.4,001,1.8,2101
108,서울,2013-03-14,4.1,9.8,1507,0.9,633
108,서울,2013-03-15,4.6,10.5,1531,0,618
108,서울,2013-03-16,6.3,12.7,1629,1.6,630
108,서울,2013-03-17,8.2,15.9,1451,3.4,451
108,서울,2013-03-18,8.3,14.2,1304,5.3,1900
108,서울,2013-03-19,8,11.4,1218,5.2,252
108,서울,2013-03-20,2.8,8.5,001,-2.5,2357
108,서울,2013-03-21,1.5,7.2,1517,-4,528
108,서울,2013-03-22,3.4,6.9,1741,0.9,418
108,서울,2013-03-23,5.4,12.1,1556,-1.2,637
108,서울,2013-03-24,5.1,10.2,1512,1.8,2353
108,서울,2013-03-25,2.8,7.8,1631,-0.7,707
108,서울,2013-03-26,4.4,10.4,1519,-0.9,629
108,서울,2013-03-27,7.5,14.9,1551,1.4,507
108,서울,2013-03-28,7.3,12,1245,4.4,417
108,서울,2013-03-29,5.4,10.4,1515,0.6,622
108,서울,2013-03-30,4.9,10.2,1330,2.3,657
108,서울,2013-03-31,6.3,13.2,1539,1,505
108,서울,2013-04-01,9.2,13.4,1404,3.3,616
108,서울,2013-04-02,7.2,9.5,001,5.8,2350
108,서울,2013-04-03,7.9,14.1,1545,3.9,558
108,서울,2013-04-04,12.6,19.8,1609,5.6,537
108,서울,2013-04-05,14.6,19.9,1431,10.1,603
108,서울,2013-04-06,7.5,13,001,2.5,2355
108,서울,2013-04-07,5.1,9.6,1622,2,705
108,서울,2013-04-08,8,13.8,1422,2.5,603
108,서울,2013-04-09,6.2,10.7,1245,3.2,2341
108,서울,2013-04-10,5,8.1,1135,1.3,539
108,서울,2013-04-11,5.5,9.6,1223,3.7,420
108,서울,2013-04-12,6.9,11.9,1453,2.2,415
108,서울,2013-04-13,11.4,17.5,1418,3.4,540
108,서울,2013-04-14,8.3,12.2,001,4.2,2354
108,서울,2013-04-15,7.5,12.5,1703,2.6,449
108,서울,2013-04-16,13.2,19.1,1126,8.6,257
108,서울,2013-04-17,14.8,20.6,1403,10.3,707
108,서울,2013-04-18,12.3,16.3,1358,9,2357
108,서울,2013-04-19,9.8,15,1607,5.1,601
108,서울,2013-04-20,6.6,10.1,001,4,839
108,서울,2013-04-21,9,15.3,1427,4.2,331
